COU,Country,POL,Pollutant,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9788.899,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9464.043,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,9157.418,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8629.84,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,7919.822,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8292.645,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8344.082,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8799.316,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8996.82,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8857.802,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8900.115,,
CYP,Cyprus,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,8871.574,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,228.475,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,236.043,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,236.243,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,243.366,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,229.721,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,233.54,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,235.849,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,248.425,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,259.382,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,256.383,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,247.007,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,246.569,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,252.882,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,263.006,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,263.227,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,263.64,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,267.245,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,238.054,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,257.829,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,243.101,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,228.166,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,215.323,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,224.509,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,230.73,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,199.727,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,198.146,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,187.758,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,193.457,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,181.273,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,187.673,,
LIE,Liechtenstein,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,179.659,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,102.739,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,103.597,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,109.239,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,108.386,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,109.083,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,105.723,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,109.527,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,108.142,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,107.277,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,108.444,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,106.56,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,106.984,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,107.287,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,104.425,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,99.178,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,97.926,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,93.545,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,93.342,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,94.048,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,90.281,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,88.875,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,86.537,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,89.169,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,91.291,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,85.518,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,88.433,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,86.681,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,83.607,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,86.968,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,83.291,,
MCO,Monaco,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,70.036,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,248981.183,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,205258.281,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,189886.033,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,179754.576,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,177163.398,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,184291.162,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,187190.478,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,180041.019,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,162982.779,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,144983.623,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,138979.501,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,142647.773,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,144186.01,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,149901.263,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,148139.995,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,146902.595,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,148403.924,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,152605.787,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,148910.603,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,127676.483,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,123439.772,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,131363.699,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,131528.916,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,117083.995,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,116089.642,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,115404.963,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,114155.139,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,117651.213,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,120208.643,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,117056.689,,
ROU,Romania,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,113628.43,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2599.283,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2452.204,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2517.179,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3105.26,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2886.544,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2682.41,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2801.454,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2815.944,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2778.448,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2863.794,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2789.716,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2936.198,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2986.057,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3265.489,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3143.896,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2005,2005,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2980.536,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2006,2006,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3041.207,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2007,2007,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3133.516,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2008,2008,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3071.844,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2009,2009,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2887.878,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2010,2010,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2944.943,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2011,2011,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2949.955,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2012,2012,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,3132.394,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2013,2013,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2795.156,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2014,2014,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2800.658,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2015,2015,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2122.948,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2016,2016,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,1835.781,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2017,2017,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2018.05,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2018,2018,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2030.014,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2019,2019,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2131.763,,
MLT,Malta,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2020,2020,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,2121.59,,
IRN,Iran,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,385433.3,,
IRN,Iran,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,483669.17,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1990,1990,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,31394.427,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1991,1991,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,24698.952,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1992,1992,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22778.484,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1993,1993,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22728.089,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1994,1994,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,21826.467,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1995,1995,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22486.003,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1996,1996,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,22977.401,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1997,1997,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,24364.502,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1998,1998,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,24450.957,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,1999,1999,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,25755.59,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2000,2000,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,25478.757,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2001,2001,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,26651.773,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2002,2002,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,27700.854,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2003,2003,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,29131.706,,
HRV,Croatia,GHG,Greenhouse gases,TOTAL,Total  emissions excluding LULUCF,2004,2004,T_CO2_EQVT,Tonnes of CO2 equivalent,3,Thousands,,,29161.261,,
